Blockgroup,m0.0,m0.3,m0.6,m0.9,m1.2,m1.5,m1.8,m2.1,m2.4,m2.7,m3.0,m3.3,m3.6,m3.9,m4.2,m4.5,m4.8,m5.1,m5.4,m5.7,m6.0,m6.3,m6.6,m6.9,m7.2
060816080231,0.12459459459459456,0.20483108108108103,0.359831081081081,0.5162837837837837,0.6652027027027025,0.6788175675675674,0.690912162162162,0.7045270270270269,0.7180743243243242,0.7316216216216214,0.7451689189189188,0.7496959459459458,0.7542229729729728,0.7617567567567566,0.7662837837837836,0.7708108108108106,0.7753378378378376,0.7828716216216214,0.7873986486486484,0.7919256756756755,0.7964527027027025,0.8039864864864863,0.8085135135135133,0.8130405405405403,0.8205743243243242
060816080232,0.12363288718929254,0.2035564053537285,0.35791586998087954,0.5145124282982791,0.6634416826003824,0.6765391969407266,0.6882791586998087,0.7013766730401529,0.7153537284894838,0.7293307839388146,0.7433078393881453,0.7478202676864245,0.7523326959847036,0.76,0.7645124282982791,0.7690248565965583,0.7735372848948374,0.7812045889101338,0.7857170172084129,0.7902294455066922,0.7947418738049713,0.8024091778202677,0.8069216061185468,0.8114340344168259,0.8191013384321224
060816081001,0.12186712485681554,0.199049255441008,0.34958762886597927,0.5013631156930125,0.6445933562428406,0.6577663230240548,0.6714662084765176,0.6844329896907215,0.6990263459335623,0.7141695303550972,0.7285567010309277,0.733287514318442,0.7377434135166092,0.7460481099656355,0.7507789232531499,0.7555097365406642,0.7602405498281786,0.7682703321878578,0.7730011454753721,0.7777319587628864,0.7824627720504007,0.79049255441008,0.7952233676975944,0.7999541809851086,0.8079839633447878
060816082001,0.1151115834218916,0.20375132837407012,0.3740488841657811,0.5510839532412327,0.7209139213602551,0.7281190223166845,0.7350903294367694,0.7418278427205101,0.7560042507970244,0.7701806588735388,0.7838894792773645,0.787375132837407,0.7908607863974495,0.7978320935175345,0.801317747077577,0.8048034006376196,0.8082890541976621,0.815260361317747,0.8187460148777895,0.8222316684378321,0.8257173219978746,0.8326886291179596,0.8361742826780021,0.8396599362380446,0.8466312433581296
060816083001,0.11736842105263155,0.20428849902534107,0.37302144249512664,0.5458674463937621,0.7113645224171539,0.7196491228070174,0.7291228070175437,0.7372124756335281,0.7505263157894736,0.7643079922027289,0.7774269005847951,0.781111111111111,0.7845614035087718,0.7916959064327485,0.7953801169590642,0.7990643274853799,0.8027485380116958,0.8096491228070174,0.8133333333333331,0.817017543859649,0.8207017543859647,0.8276023391812863,0.8312865497076022,0.8349707602339179,0.8418713450292395
060816083002,0.11865625000000002,0.21003125000000003,0.38928125,0.57121875,0.7467187500000001,0.7531562500000001,0.7628750000000001,0.7697812500000001,0.7807812500000001,0.7927187500000001,0.8041875,0.8074062500000001,0.8101562500000001,0.8165937500000001,0.8198125,0.8230312500000001,0.8262500000000002,0.8322187500000001,0.8354375,0.8386562500000001,0.8418750000000002,0.8478437500000001,0.8510625,0.8542812500000001,0.8602500000000002
060816084001,0.1210893854748603,0.1950558659217876,0.34047486033519536,0.4834636871508378,0.6175139664804467,0.6324581005586589,0.6511731843575416,0.665530726256983,0.6794134078212287,0.6950279329608935,0.7093296089385471,0.7152234636871505,0.7199999999999996,0.7292178770949718,0.7348603351955304,0.7407541899441338,0.7461452513966477,0.7544972067039103,0.7598882681564242,0.7652793296089382,0.7706703910614522,0.77877094972067,0.7839106145251393,0.7890502793296086,0.7971508379888265
060816084002,0.126259842519685,0.20665354330708655,0.3674015748031495,0.5244488188976376,0.6738582677165352,0.686535433070866,0.7034645669291337,0.7169291338582675,0.727795275590551,0.7402362204724406,0.7518897637795274,0.7563385826771651,0.7599999999999998,0.7676377952755904,0.7720866141732281,0.7765354330708659,0.7809842519685037,0.7878346456692911,0.7922834645669289,0.7967322834645667,0.8011811023622044,0.808031496062992,0.8124803149606297,0.8169291338582675,0.8237795275590549
060816084003,0.11590909090909086,0.1926262626262626,0.3373737373737373,0.4800505050505049,0.6153030303030302,0.6301010101010099,0.6485353535353534,0.6625757575757574,0.6765656565656564,0.6925757575757574,0.7074242424242423,0.7146464646464645,0.7206060606060605,0.7306565656565656,0.7371717171717169,0.7443939393939392,0.7505050505050503,0.7596969696969695,0.7658080808080806,0.772222222222222,0.7783333333333331,0.7871212121212119,0.7928282828282827,0.7988383838383837,0.8073232323232321
060816085011,0.1250694444444444,0.20062499999999994,0.34881944444444435,0.49604166666666655,0.6359027777777776,0.6507638888888887,0.6663888888888887,0.6818749999999998,0.6963194444444442,0.7109027777777776,0.7248611111111108,0.7300694444444442,0.7349305555555553,0.7434027777777775,0.7483333333333331,0.7532638888888886,0.7581944444444442,0.7660416666666664,0.770972222222222,0.7759027777777775,0.780833333333333,0.7886805555555553,0.7936111111111108,0.7985416666666664,0.8063888888888886
060816085012,0.12148373983739835,0.19918699186991867,0.34876016260162596,0.5009146341463414,0.6446341463414633,0.6583536585365852,0.6704674796747967,0.6836178861788617,0.6988821138211381,0.7141463414634145,0.7288414634146341,0.7335772357723576,0.7383130081300812,0.7464634146341462,0.7511991869918698,0.7559349593495934,0.7606707317073169,0.768821138211382,0.7735569105691056,0.7782926829268291,0.7830284552845528,0.7911788617886177,0.7959146341463413,0.8006504065040649,0.8088008130081299
060816085013,0.12141711229946521,0.19951871657754008,0.3499197860962566,0.5031550802139036,0.648048128342246,0.6614171122994652,0.6732887700534759,0.6861764705882353,0.7013636363636363,0.7165508021390374,0.7312566844919786,0.7359358288770053,0.740614973262032,0.7487165775401069,0.7533957219251337,0.7580748663101604,0.7627540106951871,0.7708556149732619,0.7755347593582886,0.7802139037433155,0.7848930481283422,0.7929946524064171,0.7976737967914438,0.8023529411764705,0.8104545454545453
060816085014,0.1204411764705882,0.19617647058823523,0.33941176470588225,0.4849999999999999,0.6221323529411763,0.6380147058823528,0.6513235294117645,0.6658823529411763,0.6817647058823527,0.6976470588235292,0.7130882352941175,0.7188235294117645,0.7243382352941174,0.7330147058823527,0.7385294117647057,0.7442647058823527,0.7495588235294115,0.7582352941176468,0.7635294117647056,0.7688235294117645,0.7741176470588232,0.7825735294117644,0.7876470588235291,0.7927205882352939,0.801176470588235
060816085021,0.12428571428571424,0.20599206349206342,0.36803571428571413,0.52765873015873,0.6806547619047617,0.6928968253968252,0.7085119047619045,0.7216666666666665,0.7336706349206347,0.7464682539682537,0.7583531746031743,0.7629166666666664,0.7668253968253965,0.7744841269841267,0.7787896825396823,0.7830952380952378,0.7874007936507934,0.7941468253968251,0.7984523809523807,0.8027579365079363,0.8070634920634917,0.8138095238095235,0.8181150793650791,0.8224206349206347,0.8291666666666664
060816086001,0.12435555555555554,0.2065333333333333,0.3648888888888888,0.5234666666666665,0.6746222222222221,0.6887999999999999,0.7010666666666665,0.7147999999999999,0.7277333333333331,0.7406666666666666,0.7531555555555554,0.7575999999999998,0.7620444444444443,0.7692444444444443,0.7736888888888888,0.7781333333333331,0.7825777777777776,0.7897777777777776,0.794222222222222,0.7986666666666665,0.8031111111111109,0.810311111111111,0.8147555555555553,0.8191999999999998,0.8263999999999998
060816086002,0.11342857142857139,0.19892857142857137,0.35514285714285704,0.512142857142857,0.6623571428571428,0.6769285714285713,0.6889285714285712,0.7017142857142856,0.7162857142857141,0.7308571428571428,0.7447142857142856,0.7513571428571427,0.7579999999999998,0.7665714285714283,0.7728571428571427,0.779142857142857,0.7847142857142856,0.7929285714285713,0.7984999999999999,0.8037142857142855,0.8089285714285712,0.8167857142857141,0.821642857142857,0.8264999999999998,0.8339999999999997
060816086003,0.12966101694915252,0.20881355932203385,0.3723728813559321,0.5261016949152542,0.6720338983050846,0.6852542372881354,0.7077966101694914,0.7225423728813558,0.7306779661016948,0.7418644067796609,0.7515254237288134,0.7561016949152541,0.7591525423728812,0.7669491525423727,0.7715254237288134,0.776101694915254,0.7806779661016947,0.7869491525423727,0.7915254237288134,0.7961016949152541,0.8006779661016947,0.8069491525423726,0.8115254237288134,0.8161016949152541,0.822372881355932
060816091001,0.17017621145374445,0.25242290748898677,0.3917621145374449,0.5333039647577092,0.6708370044052863,0.6824669603524228,0.6933039647577092,0.7044493392070484,0.7192511013215859,0.7346255506607929,0.7488986784140969,0.7590308370044052,0.7677092511013215,0.7777092511013215,0.7856828193832598,0.7933039647577091,0.7999999999999999,0.808986784140969,0.8156828193832598,0.8217621145374449,0.8281497797356827,0.8364317180616739,0.8418502202643171,0.8474889867841409,0.855066079295154
060816091002,0.06157303370786516,0.1573033707865168,0.2729588014981273,0.3871161048689138,0.5007865168539325,0.5199999999999999,0.5376779026217227,0.5549812734082396,0.5758801498127339,0.5989887640449436,0.6185767790262171,0.6405243445692882,0.6588014981273407,0.6769662921348313,0.6932209737827713,0.709325842696629,0.7226217228464418,0.7377902621722845,0.7508239700374529,0.7626591760299624,0.7748314606741571,0.7879026217228462,0.7987265917602994,0.8090636704119847,0.8198127340823967
060816101001,0.11824175824175821,0.20236263736263732,0.35975274725274714,0.5152747252747252,0.6647802197802196,0.6777472527472527,0.6916483516483515,0.7051373626373625,0.7179395604395603,0.7315934065934064,0.7446703296703295,0.7507967032967031,0.7568956043956042,0.7657142857142856,0.7715384615384614,0.7774175824175823,0.7829945054945053,0.7912912087912086,0.7968681318681317,0.8024999999999999,0.8078296703296701,0.8161263736263734,0.8214560439560438,0.8270879120879119,0.8348351648351646
060816102011,0.047027027027027,0.1237837837837837,0.19756756756756744,0.26364864864864845,0.3270270270270268,0.35256756756756735,0.3829729729729727,0.4075675675675673,0.4324324324324321,0.4599999999999997,0.48378378378378345,0.5148648648648645,0.5395945945945942,0.5651351351351347,0.5897297297297293,0.613513513513513,0.6352702702702698,0.6547297297297292,0.6732432432432427,0.6909459459459454,0.7079729729729725,0.7251351351351346,0.7397297297297292,0.7554054054054049,0.7693243243243237
060816102013,0.11441860465116276,0.18686046511627902,0.32174418604651156,0.45999999999999985,0.5895348837209301,0.6043023255813953,0.618720930232558,0.6323255813953487,0.6501162790697673,0.6686046511627906,0.6861627906976743,0.6929069767441859,0.6991860465116277,0.7095348837209301,0.7158139534883718,0.7225581395348835,0.7286046511627905,0.7387209302325579,0.7447674418604648,0.7510465116279068,0.7570930232558137,0.7669767441860462,0.7727906976744183,0.7788372093023253,0.7884883720930229
060816102014,0.11056497175141239,0.18768361581920892,0.320056497175141,0.44401129943502804,0.5603389830508471,0.578248587570621,0.602655367231638,0.6206214689265532,0.6354237288135589,0.6535028248587567,0.6692090395480221,0.678248587570621,0.6859322033898301,0.6981920903954797,0.7065536723163837,0.7152542372881351,0.7228813559322029,0.7331073446327678,0.7407344632768357,0.7483050847457622,0.7555932203389826,0.7654237288135588,0.7723163841807904,0.7790960451977396,0.7883050847457621
060816102021,0.03530434782608692,0.12150724637681148,0.18072463768115926,0.23298550724637662,0.2856521739130432,0.3124637681159418,0.3350434782608693,0.3582028985507243,0.3815942028985504,0.40915942028985475,0.4353043478260866,0.4656521739130431,0.49666666666666626,0.5273333333333329,0.5577101449275358,0.590347826086956,0.6167536231884053,0.6440869565217386,0.6687536231884053,0.6926376811594197,0.7147536231884053,0.7381159420289849,0.7590724637681153,0.7794492753623182,0.7977101449275356
060816103021,0.7852773109243697,0.8041848739495797,0.8249915966386553,0.8460672268907561,0.867378151260504,0.873159663865546,0.8780336134453779,0.8823361344537812,0.8877647058823527,0.8934957983193275,0.8984537815126048,0.9048571428571426,0.9094957983193275,0.91363025210084,0.9179831932773106,0.9221344537815123,0.9257142857142854,0.9290756302521005,0.9323697478991593,0.9351764705882349,0.9381848739495795,0.9410084033613442,0.9435294117647055,0.9460336134453777,0.948285714285714
060816103031,0.11797297297297296,0.20499999999999996,0.37270270270270267,0.5463513513513513,0.7129729729729729,0.721081081081081,0.7289189189189189,0.7370270270270269,0.7508108108108107,0.7645945945945944,0.7783783783783783,0.782027027027027,0.7856756756756755,0.7927027027027026,0.7963513513513513,0.7999999999999998,0.8036486486486485,0.8106756756756756,0.8143243243243242,0.8179729729729729,0.8216216216216216,0.8286486486486486,0.8322972972972972,0.8359459459459458,0.8429729729729729
060816103032,0.1172672064777328,0.2025910931174089,0.3643522267206477,0.5311740890688259,0.6909716599190283,0.7017408906882591,0.7110728744939271,0.7209514170040485,0.7351214574898784,0.7492914979757084,0.7634615384615384,0.7681376518218622,0.7725910931174088,0.7800607287449391,0.7845141700404857,0.7891902834008097,0.7934210526315788,0.8008906882591091,0.8051214574898784,0.8093522267206477,0.8135829959514169,0.8208299595141699,0.8248380566801619,0.8288461538461538,0.8360931174089068
060816103033,0.1727022375215146,0.24499139414802057,0.3888123924268501,0.5315146299483647,0.6663166953528397,0.6784165232358,0.6936833046471598,0.7063855421686744,0.7187263339070565,0.7322719449225471,0.7452151462994834,0.7496901893287432,0.753562822719449,0.7614629948364885,0.7659380378657484,0.7704130808950084,0.7748881239242682,0.7821858864027535,0.7866609294320135,0.7911359724612734,0.7956110154905333,0.8029087779690186,0.8073838209982785,0.8118588640275384,0.8191566265060238
060816103034,0.1176190476190476,0.20660098522167486,0.37766830870279144,0.5534975369458127,0.7223973727422003,0.7310344827586206,0.7390147783251231,0.7471921182266009,0.7603940886699506,0.7735960591133004,0.7863382594417077,0.7899014778325122,0.7934646962233168,0.8001642036124794,0.803727422003284,0.8072906403940886,0.8108538587848931,0.8175533661740557,0.8211165845648603,0.8246798029556649,0.8282430213464695,0.834942528735632,0.8385057471264367,0.8420689655172413,0.8487684729064038
060816103041,0.12467065868263472,0.20604790419161673,0.3632335329341317,0.5216966067864272,0.672814371257485,0.6862275449101796,0.6981237524950099,0.7115369261477045,0.7247105788423153,0.7378842315369261,0.7510578842315367,0.7554890219560877,0.7599201596806386,0.7672654690618761,0.771696606786427,0.776127744510978,0.7805588822355288,0.7879041916167664,0.7923353293413172,0.7967664670658681,0.801197604790419,0.8085429141716566,0.8129740518962074,0.8174051896207584,0.8247504990019958
060816103042,0.1173455759599332,0.190567612687813,0.33011686143572616,0.47118530884808,0.6031552587646076,0.6186310517529214,0.6345742904841402,0.6484974958263772,0.6647746243739565,0.6819532554257095,0.6981469115191986,0.7045075125208681,0.710050083472454,0.7196160267111852,0.7256093489148581,0.7319699499165275,0.7375959933222036,0.746711185308848,0.7523372287145241,0.7579632721202002,0.7635893155258764,0.772337228714524,0.7775959933222036,0.782854757929883,0.7916026711185308
060816103043,0.0857746478873239,0.17123943661971822,0.2881126760563379,0.4061690140845068,0.5203943661971828,0.5394366197183096,0.555295774647887,0.5714929577464786,0.5900281690140842,0.6083661971830983,0.6281126760563377,0.6429859154929574,0.6569014084507038,0.6716901408450701,0.6848169014084503,0.699521126760563,0.7125352112676052,0.7265070422535207,0.7392676056338023,0.751746478873239,0.7639999999999995,0.7781126760563375,0.7897183098591545,0.8012394366197177,0.8142535211267601
060816104001,0.12428571428571428,0.2053296703296703,0.3637362637362637,0.5224175824175824,0.6735714285714285,0.6861538461538461,0.6993956043956043,0.7122527472527471,0.7249450549450549,0.7381868131868131,0.7511538461538461,0.7555494505494504,0.7596703296703295,0.7671978021978021,0.7715934065934065,0.775989010989011,0.7803846153846152,0.7876373626373625,0.7920329670329669,0.7964285714285714,0.8008241758241758,0.8080769230769229,0.8124725274725274,0.8168681318681318,0.8241208791208791
060816104002,0.1230782029950083,0.20499168053244587,0.3627953410981697,0.5218801996672212,0.6733943427620631,0.6868219633943426,0.6985690515806987,0.7115640599001662,0.7250249584026621,0.738485856905158,0.7515141430948418,0.7559234608985024,0.760332778702163,0.7676871880199666,0.7720965058236271,0.7765058236272877,0.7809151414309483,0.7882695507487519,0.7926788685524124,0.797088186356073,0.8014975041597336,0.8088519134775373,0.8132612312811979,0.8176705490848584,0.8250249584026621
060816105001,0.12676470588235283,0.22205882352941161,0.29647058823529393,0.3608823529411762,0.4235294117647056,0.4488235294117644,0.4708823529411762,0.49382352941176444,0.5158823529411761,0.5420588235294115,0.5635294117647056,0.589411764705882,0.6129411764705879,0.6352941176470585,0.6564705882352937,0.6779411764705878,0.694411764705882,0.7132352941176466,0.7297058823529408,0.7441176470588231,0.7594117647058819,0.7744117647058819,0.7888235294117643,0.8005882352941172,0.8123529411764702
060816105004,0.17,0.21,0.29,0.34,0.38,0.43,0.47,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69
060816116002,0.12,0.25,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
060816117001,0.12328947368421052,0.22921052631578945,0.4332894736842105,0.6372368421052631,0.8376315789473684,0.8448684210526315,0.8511842105263158,0.8584210526315789,0.8646052631578947,0.8707894736842104,0.8769736842105262,0.8792105263157894,0.8814473684210525,0.8849999999999999,0.8872368421052631,0.8894736842105263,0.8917105263157894,0.8952631578947368,0.8974999999999999,0.8997368421052631,0.9019736842105263,0.9055263157894736,0.9077631578947368,0.9099999999999999,0.9135526315789473
060816117002,0.12166666666666665,0.21719298245614033,0.4013157894736842,0.5876315789473684,0.7685964912280701,0.7771052631578946,0.7848245614035086,0.7933333333333332,0.8032456140350877,0.813157894736842,0.8230701754385964,0.8261403508771928,0.8292105263157894,0.8345614035087718,0.8376315789473683,0.8407017543859647,0.8437719298245613,0.8491228070175437,0.8521929824561403,0.8552631578947367,0.8583333333333332,0.8636842105263156,0.8667543859649122,0.8698245614035086,0.875175438596491
060816117003,0.11635761589403971,0.20380794701986754,0.371887417218543,0.5458609271523178,0.7125496688741721,0.7207615894039735,0.7285099337748344,0.7362582781456953,0.750364238410596,0.7644701986754966,0.7781125827814569,0.7817549668874172,0.7853973509933774,0.7924503311258277,0.796092715231788,0.7997350993377483,0.8033774834437085,0.8104304635761589,0.8140728476821191,0.8177152317880794,0.8213576158940397,0.82841059602649,0.8320529801324502,0.8356953642384105,0.8427483443708608
060816117004,0.011358024691358016,0.10518518518518512,0.1488888888888888,0.19086419753086406,0.23666666666666653,0.27308641975308623,0.30925925925925907,0.3406172839506171,0.37086419753086397,0.397901234567901,0.4253086419753084,0.46345679012345653,0.4923456790123454,0.5179012345679009,0.5402469135802466,0.5625925925925923,0.5812345679012342,0.5982716049382713,0.6154320987654317,0.6307407407407404,0.6445679012345675,0.6592592592592589,0.6720987654320983,0.6865432098765428,0.6967901234567897
060816118001,0.11090680100755665,0.20403022670025184,0.37763224181360194,0.557153652392947,0.7308312342569268,0.7394710327455918,0.7468010075566749,0.754130982367758,0.7670528967254406,0.780226700251889,0.7931486146095716,0.798513853904282,0.803299748110831,0.8105541561712845,0.8153400503778335,0.8202015113350124,0.8244080604534003,0.8314105793450879,0.8356171284634759,0.839571788413098,0.8437783375314859,0.8502015113350123,0.8538287153652391,0.8572040302267001,0.8636272040302264
060816118002,0.13043478260869562,0.22065217391304343,0.3949999999999999,0.5652173913043477,0.7299999999999999,0.7449999999999999,0.7576086956521738,0.7726086956521738,0.781086956521739,0.7895652173913041,0.7980434782608694,0.8019565217391302,0.8058695652173912,0.8113043478260868,0.8152173913043477,0.8191304347826085,0.8230434782608694,0.8284782608695651,0.8323913043478259,0.8363043478260868,0.8402173913043476,0.8456521739130434,0.8495652173913042,0.853478260869565,0.8589130434782607
060816119001,0.1126315789473684,0.20403508771929824,0.37719298245614036,0.5542105263157894,0.7249122807017544,0.7347368421052631,0.7435087719298246,0.752280701754386,0.7663157894736842,0.78,0.7929824561403509,0.7982456140350876,0.8035087719298245,0.8119298245614035,0.8168421052631578,0.8214035087719298,0.8256140350877192,0.832280701754386,0.8364912280701754,0.8403508771929824,0.843859649122807,0.8505263157894736,0.8540350877192981,0.8578947368421053,0.8642105263157894
060816119002,0.15618843683083505,0.24081370449678796,0.40346895074946465,0.5716059957173446,0.7329764453961455,0.7405995717344753,0.7477944325481798,0.7549892933618843,0.7680942184154175,0.7811991434689506,0.7938758029978585,0.7972591006423981,0.8006423982869378,0.8071948608137044,0.810578158458244,0.8139614561027836,0.8173447537473232,0.8238972162740897,0.8272805139186293,0.830663811563169,0.8340471092077086,0.8405995717344753,0.8439828693790148,0.8473661670235545,0.853918629550321
060816119003,0.1172508591065292,0.20378006872852233,0.37006872852233674,0.5414089347079037,0.705360824742268,0.7145360824742268,0.7229896907216494,0.731615120274914,0.7456701030927835,0.7597250859106529,0.7732302405498281,0.7770103092783505,0.7807903780068728,0.7879037800687285,0.7916838487972508,0.7954639175257732,0.7992439862542955,0.8063573883161512,0.8101374570446735,0.8139175257731959,0.8176975945017182,0.8248109965635738,0.8285910652920963,0.8323711340206186,0.8394845360824742
060816119004,0.119140625,0.2049609375,0.3700390625,0.538984375,0.700625,0.7108984375,0.7201953125,0.73,0.7436328125,0.757265625,0.7704296875,0.7743359375000001,0.7782421875000001,0.7853125,0.78921875,0.793125,0.79703125,0.8041015625,0.8080078125,0.8119140625,0.8158203125,0.822890625,0.826796875,0.830703125,0.8377734375
060816119005,0.1924117647058823,0.2845882352941176,0.4623529411764705,0.6389411764705882,0.8115294117647057,0.820705882352941,0.8285882352941174,0.8377647058823527,0.8444705882352939,0.8511764705882351,0.8578823529411763,0.8605294117647057,0.8631764705882351,0.8671764705882351,0.8698235294117644,0.8724705882352939,0.8751176470588233,0.8791176470588233,0.8817647058823528,0.8844117647058821,0.8870588235294116,0.8910588235294115,0.8937058823529409,0.8963529411764704,0.9003529411764704
060816119006,0.12408256880733942,0.20926605504587154,0.373348623853211,0.5375229357798165,0.6947247706422017,0.7081192660550457,0.7196788990825687,0.7326146788990825,0.7447247706422018,0.7568348623853209,0.76848623853211,0.7726605504587155,0.776834862385321,0.783577981651376,0.7877522935779815,0.791926605504587,0.7961009174311926,0.8028440366972476,0.8070183486238531,0.8111926605504586,0.815366972477064,0.8221100917431191,0.8262844036697247,0.8304587155963301,0.8372018348623852
060816120003,0.12749999999999997,0.23249999999999998,0.435,0.6341666666666667,0.83,0.84,0.8483333333333333,0.8583333333333333,0.8633333333333333,0.8683333333333333,0.8733333333333333,0.8758333333333332,0.8783333333333333,0.8816666666666666,0.8841666666666667,0.8866666666666666,0.8891666666666667,0.8925,0.895,0.8975,0.8999999999999999,0.9033333333333333,0.9058333333333333,0.9083333333333332,0.9116666666666666
060816121001,0.0,0.09,0.12,0.13,0.16,0.19,0.22,0.25,0.28,0.32,0.35,0.39,0.43,0.47,0.5,0.54,0.57,0.61,0.64,0.68,0.71,0.75,0.78,0.82,0.85
060816121003,0.05125,0.14500000000000002,0.245625,0.33125000000000004,0.425,0.45,0.479375,0.495625,0.515,0.531875,0.5475,0.5706249999999999,0.5900000000000001,0.6075,0.624375,0.635625,0.656875,0.6681250000000001,0.68375,0.69875,0.70875,0.72375,0.733125,0.74625,0.755625
060816121005,0.08249999999999999,0.13,0.2,0.23500000000000001,0.26,0.2925,0.35250000000000004,0.3825,0.4,0.4275,0.45,0.475,0.495,0.52,0.5425,0.565,0.5825,0.6,0.6175,0.6325000000000001,0.6475,0.6625,0.675,0.6875,0.7
060819843001,0.008636363636363635,0.08606060606060603,0.11530303030303027,0.13954545454545453,0.16787878787878782,0.19939393939393935,0.22484848484848483,0.2496969696969696,0.27803030303030296,0.3134848484848484,0.347121212121212,0.389090909090909,0.42848484848484836,0.4653030303030301,0.5033333333333332,0.5468181818181816,0.5769696969696968,0.6106060606060605,0.6398484848484847,0.6695454545454543,0.698181818181818,0.7259090909090907,0.75530303030303,0.7824242424242421,0.8043939393939391
060855046011,0.049999999999999996,0.09499999999999997,0.12999999999999998,0.16999999999999996,0.1966666666666666,0.22833333333333328,0.2533333333333333,0.27666666666666656,0.31499999999999995,0.35499999999999987,0.3899999999999999,0.4166666666666666,0.44166666666666654,0.4683333333333332,0.4916666666666665,0.5133333333333332,0.5316666666666665,0.5549999999999998,0.5733333333333331,0.5883333333333332,0.6049999999999998,0.6249999999999998,0.6383333333333332,0.6499999999999998,0.6683333333333331
060855111001,0.02625,0.10375000000000001,0.15,0.18,0.21875,0.2525,0.29500000000000004,0.31625,0.34125,0.3625,0.3825,0.4175,0.44249999999999995,0.46499999999999997,0.48375,0.49874999999999997,0.5225,0.53625,0.5537500000000001,0.57125,0.5825,0.6,0.61375,0.63125,0.64125
